tweet_id,thread_id,text,created_at,stratum,sample_reason,reference_reply,label_intent,label_action,label_reason,reference_is_good,notes
2368515,2368515,"@AmericanAir support told me it is their policy, which is out of my control (even though I think losing a ticket you already purchased because you weren’t on a separate unrelated flight is ridiculous). But you should at least notify people when you cancel their flights.",2017-11-26 16:39:17+00:00,B,booking_change,"@[REF] Kyle, we're sorry if you weren't aware of the restrictions to your ticket. Fare prices are based on the dates booked and usage.",,,,,
2832471,2832471,"When @AmericanAir asks you to take a voucher to change flights &amp; you do... But then they change their mind, take away your seat, &amp; put you into the back of the plane. Rude flight attendants wouldn't even tell me what was going on. Gold=nothing on AA.",2017-11-27 13:50:07+00:00,B,seat_or_upgrade,"@[REF] We appreciate you working with our team and apologize the seats were changed. Send us a DM with your record locator, if you need assistance.",,,,,
1773470,1773470,Ms. Everett at @[REF] @AmericanAir check-in needs an attitude adjustment. It's way too early for that snark. 👋,2017-11-25 13:38:12+00:00,B,checkin_boarding,@[REF] We expect our agents to be polite and helpful at all times and we're sorry that you experienced differently today.,,,,,
645255,645255,"@AmericanAir hey. I'm a little confused. If I'm an AAdvantage card member, do I have to pay for baggage from the US to Dominican Republic. The language on site says something about Carribean being considered domestic, but it's under Cuba section. [URL]",2017-11-22 18:05:33+00:00,B,loyalty_miles,"@[REF] You'll be subject to the bag charge. The waiver applies to 50 U.S, Canada, Puerto Rico and U.S. Virgin Islands.",,,,,
2742250,2742250,@AmericanAir terrible wheelchair service for 89 year old traveler with me. Half an hour wait for a wheelchair in Indianapolis. Then no wheelchair at plane in Dallas on AA306. Then when wheelchair shows up leaves passenger in chair at gate waiting. Bad service!!!,2017-11-20 17:59:28+00:00,B,accessibility_medical,"@[REF] We want to help and would like more details, please follow-up with us via DM and verify your location.",,,,,
2363499,2363500,@AmericanAir How come no one ever asks who has allergies before they sit a pet next to someone? Please be proactive!  This is a lawsuit waiting to happen.,2017-11-14 13:56:39+00:00,B,legal_threat,@[REF] We've to be conscious with customers that have allergies and also those traveling with pets or service animals. Thanks for being flexible.,,,,,
2427743,2427743,"@AmericanAir I wasn't gonna say anything but now I'm sick. 😷Flew Phoenix to DC recently and the cabin was absolutely freezing. Asked steward for a blanket - he simply said ""no"" and walked away. Couldn't get more clothes from my bag as I had to check it @ the gate. Thanks a lot!!",2017-11-14 19:15:16+00:00,B,sarcasm,"@[REF] We're sorry you're not feeling well, Becky. Blankets are stocked for our First Class cabin, you're always able to bring your own on board.",,,,,
2431722,2431722,Only on @AmericanAir do they wait until the second everyone boards to let us know the flight will be delayed an hour. So unorganized. They could have let everyone know before boarding.,2017-11-14 20:53:39+00:00,B,multi_intent,@[REF] We're so sorry for the extra wait today. We'll have you headed out as soon as we can.,,,,,
471017,471017,"@AmericanAir 10 years ago, as an unaccompanied minor flying with aa, I was sexually assaulted by a passenger in my row. I informed flight attendants and was told police would be there when we landed. Instead, the employee at gate said if I told my parents they would be mad at me.",2017-12-01 07:59:19+00:00,B,unaccompanied_minor,"@[REF] This concerns us, Italo. Please meet us in DM with more info.",,,,,
2886226,2886226,@AmericanAir has to be the worst carrier. Changed flights twice. Missed our flight and my Grandmothers funeral after the shut the door early. #fail,2017-11-28 12:03:34+00:00,B,bereavement,"@[REF] Our apologies, Cheyne. We do all we can to have an on time departure. Our team isn't able to open doors once final details are submitted.",,,,,
2704431,2704431,"@AmericanAir, the online seating chart said this section was “normal legroom.” You charged us extra for less legroom today. You owe all of us a refund. This is NOT ok.",2017-11-19 21:43:23+00:00,B,refund_or_compensation,"@[REF] We're very sorry for the discomfort, Serena. If you sat in the seat purchased, a refund wouldn't be due.",,,,,
565505,565505,@AmericanAir Dos veces cancelado mi vuelo y ahora reprogramado! Nunca más!,2017-12-03 00:31:20+00:00,B,booking_change,@[REF] We're sorry for the extra travel time. Please DM us your record locator if we can help.,,,,,
2473746,2473746,@AmericanAir please explain why I pay extra for seat in 4D and you can bump me to 19C due to you changing aircraft? Did you refund me for that?,2017-11-15 12:45:28+00:00,B,seat_or_upgrade,@[REF] We're sorry about the seat change. The seat will be refunded back to you automatically.,,,,,
661934,661934,Can't believe I asked about a bag fee in @AmericanAir and was denied customer service by Nicole in DFW terminal B who left me unattended and even threatened to call the police when I asked kindly to finish my check-in.,2017-11-23 00:08:57+00:00,B,checkin_boarding,@[REF] We expect our team to be polite and we're truly sorry for any rudeness you experienced.,,,,,
2735054,2735054,LOL - Say what you will about #Delta #SkyMiles but at least they don't rediculouly market mags as @AmericanAir does for redemption! 😱✈😵 [URL],2017-11-20 19:25:50+00:00,B,loyalty_miles,@[REF] We just like to give customers the option to use their miles for magazines if they have some that are expiring soon.,,,,,
2885489,2885489,"Question for Deaf friends and airlines:

How do you let Deaf passengers know when it's time to board? The announcement, ""We welcome all passengers with disabilities to pre-board"" isn't helpful here. Thanks!

Cc. @customer @customer @AmericanAir @[REF] @customer @[REF]",2017-11-28 11:21:39+00:00,B,accessibility_medical,@[REF] A great and flawless experience is always the goal. Please let our gate team know so we may best assist with all travel needs and info.,,,,,
2912693,2912693,"@AmericanAir has ignored emails, phone calls, etc. after bumping me from a flight due to being late (even I was early) &amp; my service dog. I fly all the time &amp; have never had such a terrible experience. My next step will come from my lawyer. #AmericanAirlines",2017-11-28 22:10:40+00:00,B,legal_threat,"@[REF] We'd like a chance to have closer look into this experience, Christy. Please DM your record locator and details.",,,,,
2699616,2699616,@AmericanAir THANK YOU for contacting me about the #Kindle I left on a flight last week.  Wonderful customer service!,2017-11-19 19:18:02+00:00,B,sarcasm,"@[REF] You're welcome, Ben. We're always here for our Twitter peeps.",,,,,
2853206,2853206,wow @AmericanAir I am a broke college student traveling to Europe can you hook me up with a discount for my second bag I NEED to take? I’m a loyal customer of American Airlines 😭,2017-11-27 19:39:00+00:00,B,multi_intent,@[REF] We appreciate you as one of our frequent flyers. However we're unable to waive any bag charges here.,,,,,
2901885,2901886,"@AmericanAir @AmericanAir, I know disappointment again.  Your csr's are miserably rude and your Unaccompanied minor traveling process is so convoluted.",2017-11-28 18:18:53+00:00,B,unaccompanied_minor,@[REF] We're sorry to hear you're disappointed with us. We'd love another opportunity to earn your business.,,,,,
632317,632317,"@AmericanAir thanks for ruining my thanksgiving by refusing to board my dog, who I have lived with in 3 continents, and travel across the US all the time with, at DCA.  I have PTSD, depression, and my friend died last week.  Best thanksgiving ever.",2017-11-22 16:01:22+00:00,B,bereavement,"@[REF] Please follow and DM your record locator, Sarah. We'll take a look to see how we can help.",,,,,
2721550,2721550,@AmericanAir how come you can cancel a flight and not give a refund for this?,2017-11-26 22:53:27+00:00,B,refund_or_compensation,"@[REF] If your flight was cancelled by us and you didn't fly at all, then a refund should be an option. Please DM your record locator.",,,,,
2960842,2960842,@AmericanAir So am I gonna be able to avoid a cancellation fee so I can rebook my flight with another airline so I can make sure I can actually get home for Christmas?,2017-11-29 20:34:24+00:00,B,booking_change,@[REF] We know your holiday plans are important and we fully expect to avoid cancellations.,,,,,
2664156,2664156,Dear @AmericanAir please put a window at seat 10A on your 737. I feel claustrophobic closed in... I’m going to need this lil’ bag 🤦🏽‍♀️🤦🏽‍♀️🤦🏽‍♀️,2017-11-25 23:33:57+00:00,B,seat_or_upgrade,"@[REF] We're sorry you're not comfy, Neily. Please let our crew know if they can help on board in some way.",,,,,
2373542,2373542,"Hello, @AmericanAir, I keep trying to download my boarding passes and get this message instead. Help? [URL]",2017-11-14 00:52:31+00:00,B,checkin_boarding,"@[REF] Do us a favor a send your record locator and phone model via DMs, please. Also, be sure to include details.",,,,,
2918247,2918247,$700 to renew my @AmericanAir aadvantage gold membership? Is this a scam or something? I'm lost please find me [URL],2017-11-29 00:13:19+00:00,B,loyalty_miles,@[REF] Were you not able to get enough miles to qualify again for next year?,,,,,
484101,484101,Flight to Miami diverted to Raleigh due to a medical emergency on board. Passenger seemed stable when taken off the plane. Kudos to the medical professionals on board and to the @AmericanAir crew for their calm. Wonderful (and welcome) display of people helping others.,2017-12-01 14:21:54+00:00,B,accessibility_medical,"@[REF] We've got the #BestintheBiz, Steven! We're glad the customer got the help they needed. We'll surely forward your kind words to our #AATeam.",,,,,
2960812,2960812,"Thank you for potentially ruining my honeymoon, @AmericanAir any lawyers out there for the lawsuit I will file if this happens?",2017-11-29 20:29:46+00:00,B,legal_threat,@[REF] Your comment concerns us. Please shoot us a DM with more detals.,,,,,
2520968,2520968,@AmericanAir just paid 50$ for carry on luggage with most bins empty. Hoping the nice lady who checked us in at gate gets paid a bonus end of year and not some guy who thought of this wonderful idea.,2017-11-16 00:59:02+00:00,B,sarcasm,@[REF] When you buy a Basic Economy ticket restrictions are made clear at purchase and check-in. They're also online here: [URL],,,,,
81085,81085,@AmericanAir I BOOK A FLIGHT BACK IN JUNE AND ALSO BOUGHT THE INSURANCE IN CASE OF CANCELLATION; TO DATE MY REFUND HAS BEEN DENIED..,2017-11-30 12:59:48+00:00,B,multi_intent,"@[REF] We're sorry for your disappointment, but please continue working with your insurance company for more information on your claim.",,,,,
2708736,2708736,Flight 1187 DFW✈️OKC is delayed due to some maintenance issues and the pilots are letting 2 (unaccompanied) kids sit in cockpit while we wait. That's awesome @AmericanAir 👍,2017-11-20 00:39:09+00:00,B,unaccompanied_minor,"@[REF] Aww, our #AAteam sure knows how to entertain our kids despite a delay and we're thrilled! #AATeam",,,,,
2653943,2653943,Really @AmericanAir? I have to delay my Dad's funeral bc your crew didn't show up? How do you just cancel a flight without even a call?,2017-11-19 02:45:56+00:00,B,bereavement,"@[REF] We're so sorry to hear of your loss, Ana. Please DM your record locator so we can take a peek.",,,,,
2472636,2472636,@AmericanAir how do i make a compensation claim for 3hr delays? Causing me to miss trains etc massive inconvenience,2017-11-15 12:28:42+00:00,B,refund_or_compensation,@[REF] Please DM your record locator and details. We'll be happy to look into your request.,,,,,
2981212,2981212,@AmericanAir please don’t make this 2 years in a row of a cancelled Christmas flight. @customer hope you’re ready to save the day again!,2017-11-30 03:21:31+00:00,B,booking_change,@[REF] Flights aren't expected to be affected. We're working to get our customers where they want to be for the holidays!,,,,,
2912547,2912547,I love it when I book a flight on @AmericanAir and the seating chart on the website is completely different from the plane you are on. Cramped and in the back.,2017-11-14 13:17:38+00:00,B,seat_or_upgrade,"@[REF] It's possible we had a last minute plane swap, but we always want you to be comfy. Please ask our crew for any other available options.",,,,,
2887093,2887093,"Back in the air. My @[REF] is my boarding pass on @AmericanAir. 

#ticwatcharrived #Kickstarter #Crowdfunded [URL]",2017-11-28 12:32:22+00:00,B,checkin_boarding,"@[REF] We love our technology and it's great to have you on board with us. Have a great flight, David!",,,,,
2793461,2793461,"PSA @AmericanAir is a huge rip off, they charged $75 booking fees if you purchase a ticket with your miles 21 days prior to the flight. What a crock. Flying @customer from now on... [URL]",2017-11-21 21:13:27+00:00,B,loyalty_miles,@[REF] The fees are explained during booking. Our apologies for any frustration it caused you.,,,,,
2975292,2975292,@AmericanAir SHAME on AA for not allowing a physical and mental impairment passenger who has cognitive skills issues not be able to change his res due to his caretaker getting the dates and city backwards!! Your disability person at your 800 number told me I shouldn’t be disabled,2017-11-30 01:17:04+00:00,B,accessibility_medical,@[REF] We'd like to take a look at this. Please DM us your record locator with details.,,,,,
592957,592957,"My aunt was the first female jet airplane mechanic hired by a major airline after sue sued to get on the shop floor in 1974.

She still repairs planes for @AmericanAir at @[REF]! [URL]",2017-12-03 17:30:39+00:00,B,legal_threat,"@[REF] Wow, what a cool story, we're glad to have her on our #AATeam. #girlpower",,,,,
611754,611754,"@AmericanAir Thank you to James Peterson, the gate agent at DCA, for his wonderful customer service. Happy Thanksgiving!",2017-11-22 12:51:18+00:00,B,sarcasm,@[REF] They're one of the best and we love having them in the #fAAmily! We'll be sure to share this with them and our awesome #AATeam.,,,,,
2947811,2947811,"Hey @americanair
I’m starting to get a complex, and considering my other options.
This is the second time in a row that I have received the dreaded (supposedly random) SSSS when traveling from CUR to MIA. Don’t give me the ‘keeping our skies safe’ spiel either.
This is annoying!",2017-11-29 16:00:05+00:00,B,multi_intent,@[REF] We promise it's definitely not personal! It is random and not governed by us but we know that the TSA will get you through security quickly.,,,,,
2718175,2718175,@AmericanAir you left my 9 year old unaccompanied minor’s bags 8000 miles away when your ticket agent refused to check her bags after a flight reschedule. Your customer service team said that was a ticket agent error yet now we are responsible. Fix this!,2017-11-20 07:50:55+00:00,B,unaccompanied_minor,"@[REF] We're you able to file a claim with our Bag team? If so, what's the file number, or please DM the record locator.",,,,,
2618735,2618735,Had the best customer service experience with Robert from @AmericanAir allowing me to change my flight to make it home for my grandma’s funeral 🙏🏼 #thankful,2017-11-17 14:59:17+00:00,B,bereavement,"@[REF] We're sorry for your loss, Brittany. Please DM your record locator and we'll make sure Robert and his manager sees your praises! #AATeam",,,,,
2565942,2565942,"@AmericanAir you give out snacks after a two hour delay, what’s the policy for a four hour delay? #flight1885 #canigetavoucher",2017-11-16 18:31:47+00:00,B,refund_or_compensation,"@[REF] Flight 1885 is showing right on schedule for today, Laurie. Once you're at your destination, send a DM our way with your record locator.",,,,,
91932,91932,"Considering that the 8am SFO-JFK was delayed till 5pm due to maintainance, and many were prob rebooked on the 11:45 (meaning not getting home for dinner) can you process the biz-first upgrades so some of us can get biz upgrades? @AmericanAir",2017-11-30 14:46:28+00:00,B,booking_change,"@[REF] Our gate agents will be able to distribute the upgrades based on the waitlist, Jessica. We're sorry for the inconvenience.",,,,,
2638661,2638661,".@AmericanAir the female gate agent working flight 1113 from TPA to MIA today at 3:35pm out of gate F84 is one of the rudest, unkind and indelicate agents that I hv ever seen ! I am seating here seeing she treat pax after pax in rudest manner ever!Move to the side, go seat down😱",2017-11-17 20:00:07+00:00,B,seat_or_upgrade,"@[REF] We always expect our team to be great, we're very sorry this is the experience you've had.",,,,,
664521,664521,@AmericanAir pretty bad aa.   Charge for carry on bag when size is over your checking tool but bag is correct size. Checking box is wrong,2017-11-20 22:03:42+00:00,B,checkin_boarding,"@[REF] If your bag is placed in the sizer and doesn't fit, it will need to be checked. Our apologies for any frustration this causes.",,,,,
2600376,2600376,"@AmericanAir hey if I buy a flight, then sign up for the rewards program, how do I get those miles added to my account?",2017-11-17 06:04:41+00:00,B,loyalty_miles,"@[REF] Once you have your AAdvantage number, just send us a quick DM with that and your six letter record locator and we'll add it for you.",,,,,
2902965,2902965,@AmericanAir I am disappointed by your customer support me my girlfriend @[REF] got kicked off flight because they said we can’t bring wheelchairs on board I am disappointed,2017-11-28 18:27:57+00:00,B,accessibility_medical,@[REF] Your comments concern us. Please DM us your record locator so we can take a closer look at this.,,,,,
2441077,2441077,Mi sueño es volar en avión conocer otras ciudades del mundo y elegir la mejor para vivir @customer @customer @customer @AmericanAir #Suiza [URL],2017-11-14 22:47:05+00:00,B,legal_threat,"@[REF] We hope to have you on board with us soon, Joaquin!",,,,,
181924,181924,Thanks @AmericanAir for our wonderful flight! Flight 1309 delayed and then delayed and then delayed some more. Why did you board us on the plane!!!!??? Been sitting on the tarmac for an hour,2017-11-25 01:32:57+00:00,B,sarcasm,"@[REF] There was a delay with the bag loading, we're showing a departure time of 7:45p. Thanks for your patience.",,,,,
623195,623195,"Boarded my plane to NY just to be deplaned 45 mins later.  On top of that, I got delayed 2 more times. I knew my 5 minute security experience was too good to be true this morning 🙄 @AmericanAir",2017-11-22 17:55:00+00:00,B,multi_intent,@[REF] We know delays aren't fun and we do our best to avoid them if we can. Our apologies for the inconvenience caused,,,,,
2414923,2414923,"@AmericanAir How can a plane that has been sitting at the airport since 6pm yesterday not be check for engine issues until the plane is ready to taxi on the runway for takeoff at 11:20am!?!?  Thanks, now I am missing my connecting flight to get to my grandfather’s funeral...",2017-11-14 16:50:48+00:00,B,bereavement,@[REF] We're so sorry you're travelling under these circumstances. Please send us your booking info via DM so we can look at all possible options.,,,,,
2982189,2982189,"so, i bought a ticket to los angeles via @AmericanAir and i don't know if its refundable or not? i cancelled it an hour after purchase",2017-11-30 04:28:01+00:00,B,refund_or_compensation,@[REF] We've responded to your DM directly.,,,,,
2894119,2894119,"@AmericanAir mechanical issues again interfering with my business travel schedule.  I can't afford to be rebooked and delayed regularly. Another day wasted in an airport today, American.😠",2017-11-28 15:29:30+00:00,B,booking_change,@[REF] We avoid delays whenever possible and never want to get in the way of your plans. This certainly isn't the norm and we'll takeoff ASAP.,,,,,
2457371,2457371,"@AmericanAir hi, just wondering why when I fly with you I cannot choose my seat? Is it because the first part of my flight is with @customer",2017-11-15 04:41:39+00:00,B,seat_or_upgrade,@[REF] Please send us your record locator via DMs and we'll take a closer look.,,,,,
2551852,2551852,"@AmericanAir i have a flight to monterrey, mexico with conection  in Mexico city with a next day flight do i have to checking twice my bag and pay twice?",2017-11-25 23:28:12+00:00,B,checkin_boarding,@[REF] We're happy to take a peek. Please DM your record locator.,,,,,
2638669,2638669,"The circumference of the earth is 24,901 miles at the equator. I've flown that about 8X over this year alone so far.  (on JUST @AmericanAir ) [URL]",2017-11-17 20:35:13+00:00,B,loyalty_miles,"@[REF] You certainly do get around, Brain! Please know you're never alone. We're always here with and for you.",,,,,
2513241,2513241,@AmericanAir may disabled wife went from Orlando-Phoenix-Sac. Luggage in Dallas. Meds and everything in bag. Hope it’s delivered ASAP.,2017-11-15 22:17:06+00:00,B,accessibility_medical,@[REF] We're sorry for the delayed bags. Please ask her to file a report with our bag team and check status online: [URL],,,,,
81067,81067,"The next time I fly with @AmericanAir and the @customer WiFi doesn't work, I am going to sue each company for false advertisement because people need WiFi like they need air.  #NotAThreatAPromise #HowHardIsIt?",2017-11-30 13:22:21+00:00,B,legal_threat,@[REF] Our friends @[REF] are always available if you need assistance. Please reach out to them if you're having issues.,,,,,
2901342,2901342,"@AmericanAir russel is amazing, great job this morning on flt 3366",2017-11-28 17:31:38+00:00,B,sarcasm,@[REF] We're thrilled hearing our Russel is taking good care of our customers! We'll be sure to forward this on to our #AATeam.,,,,,
2546133,2546133,BUT I HAVE NEVER FELT SO BAD AND LOOKED DOWN UPON @AmericanAir PLEASE TAKE THE TIME TO RETRAIN YOU SUPERVISOR AT THE INDIANAPOLIS TICKET COUNTER AND ALSO SEND HER ON A VACATION SHES MISERABLE UNHAPPY AND TAKING HER HORRIBLE LIFE OUT ON UR LOYAL COSTUMER 😳,2017-11-26 20:10:28+00:00,B,multi_intent,"@[REF] Natalie, discrimination has no place here at American. It's important to us that every customer feels welcome and valued.",,,,,
2557575,2557575,@AmericanAir Airbus 321 not as wide bodied as u think. Seats (even row10) are so squished that I was touching neighbor’s arm entire flight.,2017-11-16 16:33:17+00:00,B,bereavement,"@[REF] The armrests are a shared space, Daniel, but we always want you to be comfy on board and appreciate your feedback.",,,,,
2427739,2427739,@AmericanAir #aa519 buf to clt 3 hours sitting in a plane. #refund?,2017-11-14 19:36:01+00:00,B,refund_or_compensation,"@[REF] We're truly sorry for the extra travel time, Melissa. We see you're wheels up now, with an ETA of 4:27p.",,,,,
1232012,1232012,Hey @AmericanAir how do you cancel a plane ticket? Am I just dumb or what?,2017-11-25 19:45:14+00:00,B,booking_change,@[REF] Please follow and DM your record locator and we'll take a look.,,,,,
2768588,2768588,@AmericanAir very surreal exp on flight dfw to mpls flight 239 11/20/17.I know racism &amp; wrong passenger had let her seat down on my knees &amp; refused to raise up &amp; the flight crew backed up saying they can do nothing.If it was an elderly white person or white seat would of came up. [URL],2017-11-21 11:23:12+00:00,B,seat_or_upgrade,"@[REF] We have a deep culture of respect for both our customers and our team members, please share any additional details via DM.",,,,,
2640065,2640065,@AmericanAir ~ I want to give props to PHX based customer service rep Guadalupe. She solved a major problem checking in for my family and I. With that she was able to pass the word to other agents so they could help passengers w the same problem.  5 stars for loupe,2017-11-17 20:38:25+00:00,B,checkin_boarding,"@[REF] We love our fantastic #AATeam, we're so glad she took excellent care of you, and your family. We'll be sure to share the kudos.",,,,,
510688,510688,"Flown 142,000 miles this year, $110 EQDs  away from requalifying, and @AmericanAir has the nerve to send an extension  offer for $500. #scam",2017-12-01 22:47:46+00:00,B,loyalty_miles,"@[REF] We're so happy to have you travel with us, and want to make sure no one misses out on a good thing.",,,,,
494386,494386,"@AmericanAir I am currently delayed in Miami due to a medical emergency, missed my connecting flight &amp; am stuck here until tomorrow. Your customer support is telling us that you all don’t provide hotel or food vouchers. This is completely unacceptable, 1",2017-12-01 17:37:37+00:00,B,accessibility_medical,"@[REF] We never want to disappoint you, but when our planes are delayed for reasons beyond our control, we don't always offer accommodations.",,,,,
1272568,1272568,Just got a papercut on @AmericanAir get ready for my lawsuit,2017-11-25 20:19:43+00:00,B,legal_threat,@[REF] We'd like to gather more info from you and know what happened in details. Please be sure to follow and DM us your record locator.,,,,,
2596674,2596674,@AmericanAir customer service did a great job working with me to adjust my travel plans. I know it’s not an easy job taking care of travelers 24/7 but it’s worth the recognition. #airlines #travel #goodservice #aadvantage,2017-11-17 03:48:28+00:00,B,sarcasm,"@[REF] Our #AATeam is happy to help, Joe. Thanks for your kind words! They made us smile.",,,,,
2865606,2865606,Second flight today on @AmericanAir second delay #delay #stuckonaplane,2017-11-28 00:17:40+00:00,B,multi_intent,"@[REF] You should be in the air shortly. We're very sorry for the wait, Jessica.",,,,,
666451,666451,@AmericanAir flight 803 has been delayed for 3 hours. I was supposed to be in St. Louis to be with my family after my grandfather passed after having to miss his funeral. They keep saying its coming but also delaying it. Could I get a real update?,2017-11-23 02:39:18+00:00,B,bereavement,@[REF] We see our maintenance team is currently on board. We're showing a departure time of 7:15p. We'll get you going soon!,,,,,
2972122,2972122,@AmericanAir can you confirm that award tickets are refundable for exp?  Does it matter if ticket is booked for family member?,2017-11-30 01:18:22+00:00,B,refund_or_compensation,"@[REF] As long as the miles are from an Executive Platinum's account, then there would be no charge to reinstate back to your account.",,,,,
653183,653183,@AmericanAir this is bullshit cancelled flight and no one knows what’s happening nor will give us a solidified answer on what’s going on,2017-11-22 21:36:18+00:00,B,booking_change,@[REF] We do all possible to avoid cancelling a flight. What's the flight number and we'll take a peek.,,,,,
601976,601976,@AmericanAir used VIP pass to upgrade on #36 on 11/29 from DFW to Madrid; Preorder meal was not available — a waste of an upgrade with poor customer service; I ? Weather return trip will have my preordered meal?,2017-12-03 21:52:12+00:00,B,seat_or_upgrade,@[REF] We always want every part of your trip with us to be excellent and would be happy to help you hear with your meal. We'll meet you in DMs.,,,,,
2577230,2577230,Seems like @AmericanAir is pretty busy at Terminal D @[REF] huge @[REF] lines that don’t seem to be moving very fast. Although I’m still in line just trying to check in.,2017-11-16 21:11:09+00:00,B,checkin_boarding,@[REF] It's certainly a busy travel day today. We'll have you on your way as soon as possible.,,,,,
632300,632300,Um @AmericanAir why is there a $76 fee to use miles for trip I’m booking for March??? #notcool #confused #allthefees,2017-11-22 16:09:14+00:00,B,loyalty_miles,@[REF] Is this an international flight? Please follow and DM your record locator and we'll take a look.,,,,,
517857,517857,"I have direct messaged @AmericanAir about their customer who could die if they don't act. We have called them. They say ""write a letter."" The man needs medical attention NOW. So, RESPOND, American.",2017-12-02 01:29:30+00:00,B,accessibility_medical,"@[REF] We've requested some info in DMs, if you could take a look when you get a chance.",,,,,
2599839,2599839,"@americanair officially is the worst ever. My 18 year old kid flying home from college, flight delayed, missed connection, made to leave Charlotte airport with no hotel, now trying to book hotel at midnight - there will be a lawsuit!!",2017-11-17 05:18:15+00:00,B,legal_threat,@[REF] We're so sorry he has missed his connection. Please have him reach out to us directly via Twitter.,,,,,
566438,566438,"Hey @AmericanAir, one of your wonderful customer service agents just told my wife “There’s nothing we can do. That’s just how we roll.”  Next year I fly @customer.",2017-12-03 01:15:17+00:00,B,sarcasm,"@[REF] We're sorry about that. What's going on, Michael?",,,,,
543262,543262,"Hi @AmericanAir we’re sitting in a plane on the tarmac in PHL, and about to miss our second connection today. Can you hold the 11:20 connection for us?",2017-12-02 16:00:44+00:00,B,multi_intent,"@[REF] We're sorry about the maintenance delay, Haynes. Our team rebooked you on the next open flight. Please contact us once you arrive in SFO.",,,,,
2440002,2440002,"@AmericanAir “Thank you for not giving up on us” is what the flight attendant, Sarah Broome said on my return flight. bright and chipper Kim King greeting as I boarded the plane. From the female at the gate who offered a hug as she knew my father had died after checking my bag.",2017-11-14 22:02:24+00:00,B,bereavement,"@[REF] We're glad to hear our #AATeam was able to assist during this difficult time, Margaret.",,,,,
1667125,1667125,@AmericanAir Lost our premium seats on flight 2715 to CLT after your flight from SKB 318 was an hour late. Rebooked on 1928 but lost out seats $$ and priority boarding $$. When will you be refunding these fees? #bummer,2017-11-26 04:35:59+00:00,B,refund_or_compensation,"@[REF] If you were unable to sit in the same type of seats, the charges will be automatically refunded in 7-10 business days.",,,,,
2721444,2721444,@AmericanAir what are passenger rights if you cancel our connecting flight from NY to Ohio and leave us stranded in NYC please?,2017-11-26 23:15:42+00:00,B,booking_change,@[REF] We're very sorry to hear of the cancellation. Please share your record locator in DMs so we can rebook you.,,,,,
602886,602886,@AmericanAir I am not a big dude and I can barely fit in your seats on a [PHONE].  Ridiculous.,2017-12-03 22:18:47+00:00,B,seat_or_upgrade,@[REF] We're sorry the seats aren't a good fit. You may want to consider upgrading to a Main Cabin Extra seat with extra legroom.,,,,,
748557,748557,@AmericanAir I’m at SFO trying to check in and there are 0 people at the counters???? Can you help me please,2017-11-25 08:51:55+00:00,B,checkin_boarding,@[REF] We're unable to check you in from here. Looks like the hours are 3:30a-11:59p at SFO.,,,,,
488994,488994,"A processing fee to share air miles, is that necessary @AmericanAir? Isn't it all computerized? #airlines #fees",2017-12-01 16:08:16+00:00,B,loyalty_miles,"@[REF] It's because we use a third party processing company, Kristen.",,,,,
2712047,2712047,"...okay seriously, I'm sorry @AmericanAir flight attendant that Max ""didn't have paperwork"" because our @[REF] flight got cancelled and we got switched but 1. He is NOT an emotional service animal, he's a service dog and 2. I TOLD YOU THAT when I overheard you &gt;",2017-11-20 02:49:22+00:00,B,accessibility_medical,@[REF] We apologize for any confusion and we're glad we could get you on your way with Max.,,,,,
2724158,2724158,"@AmericanAir @[REF] @[REF] @[REF] You really need to do some customer service training with your employees in Houston (IAH). Even after how badly I was treated yesterday, they were rude and confrontational this morning! #nightmare #horrible #lawyerup",2017-11-20 11:25:23+00:00,B,legal_threat,@[REF] We take these comments seriously and would appreciate some additional details. Please share them with us via DM.,,,,,
687139,687139,Thanks!!! To the wonderful Tavleen @AmericanAir @customer for relentlessly searching for my delayed bag and seeing it safely delivered from Chicago to Stockton Heath. #gratitude #CustomerService,2017-11-23 13:34:59+00:00,B,sarcasm,@[REF] Please follow and DM your file info. We'll be happy to send your thanks on for Tavleen! #AATeam,,,,,
81075,81075,@AmericanAir I fly you guys 4-6 times a month and this is the second time you don’t have proper food and drink on board. It’s unacceptable. Especially on flights over 4 hours. What’s the deal??? I’m really annoyed I wasted my miles for a shit experience.,2017-11-30 13:12:49+00:00,B,multi_intent,"@[REF] We're doing all we can to get things back up and running normally, we appreciate your patience and apologize for the inconvenience.",,,,,
508986,508986,@AmericanAir my flight got delayed till tomorrow due to maintenance. no big deal. I just have a funeral to attend in the morning. I still love y’all though. 🍀🤘🏾,2017-12-01 22:05:12+00:00,B,bereavement,"@[REF] We're sorry for the wait, we'd like to take a look. Please DM your record locator.",,,,,
124207,124207,"Your system refunded my money ($2500) back to the travel agent account ended with 1988, but the travel agent is not existing anymore, could you tell me what can i do now @AmericanAir",2017-11-24 01:22:27+00:00,B,refund_or_compensation,"@[REF] Please DM your record locator or ticket number, we'd like to take a closer look.",,,,,
522802,522802,Now on the same @AmericanAir flight there’s a man saying he can’t breathe and we are doing an emergency landing further delaying my return to New York. #Cancelled,2017-12-02 04:02:47+00:00,B,booking_change,@[REF] We're so sorry that your travel has been affected. We'll get you home to New York as quickly as possible. Thanks for your patience.,,,,,
